bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
3048110001,3107227,600 Kingston Avenue,11203,K-12 School,66,1955,297600,3,2,135.3,40270136.8,,5.34,K-12 School,,0,5773103.4,,18268300,,,,,,1138223.9,
3072540001,3196293,2800 Ocean Parkway,11235,K-12 School,89,1931,298800,2,3,112,33459987,,4.42,K-12 School,,0,4621212.7,,15676600.1,,,,,,790049.9,
3006960031,"K371-3337059, K231-3337060",355 37th Street,11232,K-12 School,97,1966,106800,2,4,78.8,8414923.6,,4.03,K-12 School,,0,1163628.5,,24200,,,,,4263200.3,,
3013550023,3035887,130 Rochester Avenue,11213,K-12 School,56,1927,122400,2,3,101,12360605.1,,4.58,K-12 School,,0,1955076,,145200,,,,,4929543.8,,
3011670018,3029246,750 Classon Avenue,11238,K-12 School,88,1965,99600,1,3,107.2,10674193,,5.03,K-12 School,,0,1740802.4,,360500,,,,,4253125.9,,
4116730001,4252357,130-02 115th Avenue,11420,K-12 School,89,1930,83125,2,4,95.9,7971106.3,,4.9,K-12 School,,0,1019505.6,,76400,,,,,,4155593.9,
1000930001,1001280,150 William St,10038,DCAS - Office,73,1927,436836,1,20,225.1,98319923,,6.81,Office,,0,32079621.1,,,,4.28078,,,,,
4088010014,4180083,85-15 258th Street,11001,K-12 School,93,1958,87600,2,3,83.9,7353819.4,,5.29,K-12 School,,0,1183964,,46800,,,,,3597878.2,,
3018820001,3054189,356 Flushing Ave,11205,"DCAS - Repair Services (Vehicle, Shoe, Locksmith, etc.)",,1910,94810,1,3,114.4,10843101.6,,3.38,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,0,3453217.1,,0,,,,,,,
5070440001,5128148,250 Kramer Avenue,10309,K-12 School,25,1997,114125,1,3,174.3,19893506,,6.07,K-12 School,,0,4651238.5,,4520899.9,,,,,,276000,
5045860001,5061911,15 Fairfield Street,10308,K-12 School,91,1975,67480,4,1,111.5,7522733.9,,4.29,K-12 School,,0,1929281.3,,5400,,,,,1459854,,
5009550100,"R460-5146639; R462-5164530",1200 Manor Road,10314,K-12 School,96,1930,390737.7,0,0,92.3,36072914.7,,4.21,K-12 School,,0,6246689.6,,271600,,,,,13958329.8,,
5014780500,5107210,20 Houston Street,10302,K-12 School,97,1959,196100,2,2,57.1,11206880.1,,2.21,K-12 School,,0,1772602.2,,4573999.7,,,,,,345000,
5005450110,5014176,100 Tompkins Avenue,10304,K-12 School,90,1957,96327,3,3,99.9,9622566.3,,3.81,K-12 School,,0,1768780.8,,3048400.1,,,,,,552000,
5000180015,5000291,80 Monroe Avenue,10301,K-12 School,92,1965,110600,1,4,82.5,9129760.4,,3.74,K-12 School,,0,1585761.1,,,,,,,,3588275.6,
4098750001,4211112,170-45 84th Avenue,11432,K-12 School,39,1931,73232,4,2,133.2,9753881.2,,5.33,K-12 School,,0,1384726.1,,4154999.7,,,,,,551999.9,
4068820001,4148763,58-20 Utopia Parkway,11365,K-12 School,93,1960,364800,5,3,108.4,39550701.5,,4.58,K-12 School,,0,7340371.8,,708400,,,,,12643599.3,,
4004170016,4005026,28-04 41st Avenue,11101,K-12 School,57,1929,12710,1,2,126.4,1606203.5,,4.44,K-12 School,,0,292135.4,,551400,,,,,,,
4114450001,4247454,153-23 83rd Street,11414,K-12 School,96,1962,102405,4,3,75.7,7754260.8,,3.79,K-12 School,,0,1080375.7,,273300,,,,,3635983.9,,
4067920100,4146992,65-11 155th Street,11367,K-12 School,86,1949,87725,1,3,80.5,7060738.3,,4.11,K-12 School,,0,919806.9,,105800,,,,,3577875.8,,
4022480100,4052713,71-25 113th Street,11375,K-12 School,47,1952,112800,2,3,141.6,15969546.2,,5.94,K-12 School,,0,3422918.3,,1461000.2,,,,,3651022.1,,
4084010375,4173640,252-12 72nd Avenue,11426,K-12 School,70,1958,92575,2,3,134.3,12428602.9,,6.82,K-12 School,,0,1398647,,104200,,,,,6582264.3,,
2026680001,2004807,900 Tinton Avenue,10456,K-12 School,84,1937,158875,3,4,122.6,19475235.5,,4.38,K-12 School,,0,3435201.4,,7087200,,,,,,0,
3034980008,3378202,17 Bristol St,11212,DCAS - Prison/Incarceration,,1998,210444,2,3,152.3,32051150.2,,5.22,,,0,7943135.9,,6823400.3,,,,,,,
2028040031,2007603,1861 Anthony Avenue,10457,K-12 School,86,1907,94980,2,5,89.5,8497646.2,,4.23,K-12 School,,0,1312937.6,,269900,,,,,,3583169.6,
3033170001,3075909,515 Knickerbocker Avenue,11237,K-12 School,87,1931,60000,1,4,87,5218201.2,,4.03,K-12 School,,0,876747.6,,37800,,,,,2101377.9,,
3026880042,3067144,124 Monitor Street,11222,K-12 School,95,1900,80400,2,4,69.4,5583272.3,,2.67,K-12 School,,0,968735.1,,1897899.9,,,,,,317400,
3058900001,3146491,211 72nd Street,11209,K-12 School,92,1931,116400,1,4,102.3,11909959,,4.02,K-12 School,,0,1652090.4,,5533699.8,,,,,,276276,
3007920026,3332126,5010 6th Avenue,11220,K-12 School,87,1908,114000,1,5,102.2,11652301.8,,3.79,K-12 School,,0,1993699.8,,4658699.9,,,,,,0,
3072660040,3196558,2840 West 12th Street,11224,K-12 School,85,1964,88800,1,3,80.3,7127796,,3.23,K-12 School,,0,1521752,,1109300,,,,,,1172999.9,
3016740011,3047054,272 McDonough Street,11233,K-12 School,70,1949,135600,1,3,123.8,16787440.1,,4.96,K-12 School,,0,1930919,,8785900,,,,,,358799.9,
3003110001,3255627,425 Henry Street,11201,K-12 School,85,1931,93600,1,5,102.3,9576478.2,,4.15,K-12 School,,0,1157896.3,,4648700.3,,,,,,455399.9,
3020910003,3058531,225 Adelphi Street,11205,K-12 School,97,1951,110400,2,4,96.8,10690851.9,,4.69,K-12 School,,0,1505162.9,,179400,,,,,4893043.8,,
3027870001,3069559,101 Maujer Street,11206,K-12 School,90,1915,34800,1,5,126.3,4393862.6,,4.91,K-12 School,,0,766471.7,,1393599.9,,,,,,344999.9,
2032780014,2113630,2703 Webster Avenue,10458,K-12 School,58,1998,91200,1,5,154.4,14076960.9,,5.47,K-12 School,,0,3006654.5,,3667000.2,,,,,,337409.9,
2030580000,2103863,2452 Washington Avenue,10458,K-12 School,50,1998,82880,,,163.8,13578963.4,,5.31,K-12 School,,0,3645381,,1920700,,,,,,,
2031000014,2098380,770 Grote Street,10460,K-12 School,85,1995,117400,1,4,97.9,11496854.5,,3.47,K-12 School,,0,2496219.2,,3302799.8,,,,,,0,
5000090022,5000090,100 Richmond Ter,10301,DCAS - Courthouse,22,1931,10400,1,2,229.9,2390672.8,,7.84,Courthouse,,0,551106.2,,571600,,,,,,,
3019260010,3055165,300 Willoughby Avenue,11205,K-12 School,90,1968,176400,2,3,97,17118652.5,,4.67,K-12 School,,0,2329713.6,,218900,,,,,,8030219.9,
3010340001,3023391,515 4th Avenue,11215,K-12 School,94,1900,39600,1,3,114.6,4539747.3,,4.49,K-12 School,,0,790628.6,,1389000,,,,,,415794,
3054160048,3127692,4001 18th Avenue,11218,K-12 School,79,1933,57180,1,3,110.7,6330490.8,,4.07,K-12 School,,0,1058265.9,,2530300,,,,,,0,
4096840008,4206905,88-02 144th Street,11435,K-12 School,68,1931,68460,1,3,124.3,8507251.9,,4.75,K-12 School,,0,1570202.4,,2698999.7,,,,,,483000,
3042430001,3095254,2944 Pitkin Avenue,11208,K-12 School,86,1971,104400,8,5,97.2,10146075.8,,3.69,K-12 School,,0,1813955.6,,3510499.9,,,,,,414000,
3067400025,3180761,1100 Elm Avenue,11230,K-12 School,83,1931,82800,1,3,99.4,8233343.6,,4.18,K-12 School,,0,1153256,,3157499.7,,,,,,965447.9,
3054450001,3128909,4715 18th Avenue,11204,K-12 School,71,1935,91200,1,5,118.7,10826814.7,,4.72,K-12 School,,0,1699449,,3809199.9,,,,,,952199.9,
4022840006,4052874,46-02 47th Avenue,11377,K-12 School,70,1926,164683,3,5,92.8,15280788.7,,3.24,K-12 School,,0,2983998.6,,4301300,,,,,,379500.1,
4038120020,4092660,74-01 78th Avenue,11385,K-12 School,95,1927,121375,1,4,91.6,11118891,,3.46,K-12 School,,0,1805630.4,,4328600.1,,,,,,303600,
4097230150,4208040,85-15 143rd Street,11435,K-12 School,82,1936,111680,2,3,84,9378991,,3.49,K-12 School,,0,1822826.8,,975900,,,,,,2276999.9,
2028620014,2098721,40 West Tremont Avenue,10453,K-12 School,50,1991,202975,1,6,152.1,30863232.3,,5.72,K-12 School,,0,7541884.7,,728300.1,,,,,,5685600.2,
4038460040,4094055,87-21 79th Avenue,11385,K-12 School,38,1928,97200,1,3,217,21093151.1,,7.13,K-12 School,,0,5292694.6,,3793199.8,,,,,,0,
1016800045,1074278,312 East 109th St,10029,DCAS - Social/Meeting Hall,,1920,30000,1,4,145.1,4352098.1,,5.42,Social/Meeting Hall,,0,700415.4,,1839300.1,,,,,,,
1004727501,1075959,168 Grand St,10013,DCAS - Social/Meeting Hall,,1905,30000,1,8,142.4,4271531.2,,4.39,Social/Meeting Hall,,0,1256980.8,,280600,,,,,,,
4032700001,4078312,2 Russell Place,11375,K-12 School,82,1925,66060,1,4,130.5,8622707,,5.35,K-12 School,,0,1044890.8,,4052500.2,,,,,,551999.9,
4099140001,4446042,179-01 90th Avenue,11432,K-12 School,91,1932,114325,1,4,101.1,11552746.6,,3.99,K-12 School,,0,1772056.3,,4729999.9,,,,,,552275.8,
4034900001,4083511,66-56 Forest Avenue,11385,K-12 School,94,1916,150000,1,5,114.4,17154062.1,,5.09,K-12 School,,0,3016208,,842500,,,,,,5907642.1,
4035340012,4085173,60-85 Catalpa Avenue,11385,K-12 School,74,1908,129600,2,5,98.7,12797693.1,,3.58,K-12 School,,0,2550811.3,,3699499.6,,,,,,413999.9,
4007940017,4015334,22-45 41st Street,11105,K-12 School,92,1930,58880,1,3,86.3,5080767.1,,3.23,K-12 School,,0,830344.4,,1857199.8,,,,,,193200,
4028790031,4437597,55-24 Van Horn Street,11373,K-12 School,33,1931,147600,2,4,151.1,22300853.5,,4.83,K-12 School,,0,6028321.6,,2888099.8,,,,,,0,
2029830015,2010604,1716 Southern Boulevard,10460,K-12 School,7,1970,70230,1,4,252.9,17763600.3,,8.09,K-12 School,,0,4997897.4,,1960700,,,,,,,
2041330200,2045725,2697 Westchester Avenue,10461,K-12 School,30,1978,78000,1,3,162.9,12703660.7,,6.73,K-12 School,,0,3087177.6,,,,,,,3164549.9,,
2053680001,2074045,3000 East Tremont Avenue,10461,K-12 School,90,1967,418550,2,4,127.2,53253773.1,,5.8,K-12 School,,0,10143194.4,,4632299.7,,,,,,15291227.1,
1021600018,1076751,549 Audubon Avenue,10040,K-12 School,80,1925,408000,17,4,144.4,58926041.9,,7.2,K-12 School,,0,8375777.5,,503300,,,,,28336410.3,,
1004080030,1005283,350 Grand Street,10002,K-12 School,94,1910,313980,1,6,100.6,31570830.8,,4.01,K-12 School,,0,4334037.9,,61800,12854604.2,,,,,,
1014300005,1044058,220 East 76th Street,10021,K-12 School,98,1955,188400,1,4,62.6,11797208.4,,2.9,K-12 School,,0,1988513.6,,328700,,,,,4564689.6,,
1003430001,1004080,100 Attorney Street,10002,K-12 School,91,1975,119519,1,3,90.4,10803066.4,,4.11,K-12 School,,0,1998067.2,,248800,,,,,,3945972.3,
1002450007,1003143,327 Cherry Street,10002,K-12 School,97,1966,99700,1,4,85,8474192.5,,3.21,K-12 School,,0,1581803.3,,41800,2574263.9,,,,,,
1002360038,1003086,143 Baxter Street,10013,K-12 School,73,1921,95145,1,5,138.7,13198860,,4.8,K-12 School,,0,2845608.1,,3632399.9,,,,,,0,
1016560100,1052433,240 East 109th Street,10029,K-12 School,90,1958,192175,1,4,106.7,20514029.7,,5.09,K-12 School,,0,2853796.7,,146100,,,,,9381522.2,,
1002890001,1075787,40 Division Street,10002,K-12 School,73,1978,111725,2,5,114.5,12796237.1,,4.66,K-12 School,,0,2833324.9,,900,,,,,,3477876.2,
1009260001,1081671,330 East 21st Street,10010,K-12 School,99,1954,146575,1,4,70.9,10399148.4,,2.59,K-12 School,,0,1938016.1,,51000,2969478.2,,,,,,
1018620011,1055990,103 West 107th Street,10025,K-12 School,90,1950,136800,1,3,94.3,12895462.3,,4.12,K-12 School,,0,2102883.8,,222600,,,,,4746167.7,,
1011480014,1030178,100 West 77th Street,10024,K-12 School,93,1956,171725,1,4,85.2,14622441.1,,4.04,K-12 School,,0,2003526.4,,529000,,,,,,6467094,
1019840033,1059723,509 West 129th Street,10027,K-12 School,95,1936,151280,1,4,90.9,13754026.9,,3.49,K-12 School,,0,2317430.4,,4824700,,,,,,758999.9,
1002730001,1003248,122 Henry Street,10002,K-12 School,95,1957,109300,1,3,91.2,9968223.2,,3.39,K-12 School,,0,1774240,,138900,2993358.1,,,,,,
2025780027,2003910,470 Jackson Avenue,10455,K-12 School,93,1965,201775,1,4,98.2,19814170.5,,4.68,K-12 School,,0,3128121.7,,107700,,,,,8608306.1,,
2023060054,2097038,360 East 145th Street,10454,K-12 School,87,1958,159600,3,3,101.7,16226841.9,,4.38,K-12 School,,0,2950697.8,,969900,,,,,4964583.9,,
2023900001,2001619,1245 Washington Avenue,10456,K-12 School,84,1961,117725,1,3,91,10712327.7,,4.52,K-12 School,,0,1553688.3,,67400,,,,,5101970.1,,
1003940012,1079053,610 East 12th Street,10009,K-12 School,61,1940,90080,1,5,135.4,12200174.8,,5.31,K-12 School,,0,1526119.4,,5823600,,,,,,370392,
3014230014,3038372,791 Empire Boulevard,11213,K-12 School,39,1939,96000,2,4,138.6,13309713.8,,7.28,K-12 School,,0,1510833.6,,521800,,,,,7054281.7,,
1003010003,1082489,100 Hester Street,10002,K-12 School,93,1983,207109,1,4,112.1,23210644.7,,4.28,K-12 School,,0,5516521.8,,588100,,,,,,4623138.2,
2030690001,2011995,577 East 179th Street,10457,K-12 School,97,1938,114080,2,4,127.9,14586937.8,,4.72,K-12 School,,0,1965312,,6697400.2,,,,,,0,
2031140052,2013047,2375 Southern Boulevard,10460,K-12 School,61,1974,25260,1,2,173.6,4385993,,4.77,K-12 School,,0,1298197.7,,,,,,,,,
2030590001,2011810,500 Fordham Road,10458,K-12 School,98,1926,382925,1,4,123.9,47455002.1,,4.94,K-12 School,,0,7446349.1,,22612201,,,,,,0,
2030240021,2011054,2400 Marion Avenue,10458,K-12 School,78,1932,131644,2,5,100.5,13235321.9,,3.87,K-12 School,,0,2051294.4,,5248099.9,,,,,,552000,
2031700001,2013849,125 East 181st Street,10453,K-12 School,52,1925,182400,1,5,129.8,23682227.5,,5.06,K-12 School,,0,5386865.9,,283300,,,,,,5508960,
2025040082,2003051,1020 Anderson Avenue,10452,K-12 School,84,1926,99600,2,5,114.5,11403151.2,,5.22,K-12 School,,0,1882878.1,,497600,,,,,,4295939.9,
2035240020,2021482,560 Theriot Avenue,10473,K-12 School,89,1922,54000,2,3,95.3,5144632.3,,4.12,K-12 School,,0,917145.6,,855400,,,,,,1242137.9,
1014710005,1045949,411 East 76th Street,10021,K-12 School,39,1950,75980,1,5,201.4,15302374.1,,6.27,K-12 School,,0,4288201.4,,1477400.2,,,,,,,
2049860081,2067852,4011 Monticello Avenue,10466,K-12 School,59,1931,94860,2,3,135.9,12894440.2,,6.32,K-12 School,,0,2198965.8,,373900,,,,,4988235.7,,
2030670001,2011937,2502 Lorillard Place,10458,K-12 School,89,1912,144125,1,5,88.5,12749347.4,,3.4,K-12 School,,0,1954939.5,,5148700,,,,,,483000.2,
2029490064,2009957,1825 Prospect Avenue,10457,K-12 School,76,1910,72080,1,5,120,8647813.9,,4.58,K-12 School,,0,1225590.4,,4078499.8,,,,,,0,
2024030001,2001736,758 Courtlandt Avenue,10451,K-12 School,98,1962,108080,1,3,64.5,6972401.7,,2.94,K-12 School,,0,1417754.2,,60300,,,,,2429439.8,,
2032160002,2014692,1930 Andrews Avenue,10453,K-12 School,91,1900,148900,2,5,107.2,15956639.6,,4.75,K-12 School,,0,2792380.8,,0,,,,,,6036534.1,
2026420001,2004548,564 Jackson Avenue,10455,K-12 School,96,1960,103280,1,4,104.1,10748453.4,,5.53,K-12 School,,0,1665056,,36500,,,,,5512083.9,,
2029300001,2009659,1701 Fulton Avenue,10457,K-12 School,90,1995,127325,1,5,106.4,13544369.6,,4.02,K-12 School,,0,2343634.5,,4963000.2,,,,,,414000,
2032950001,2094729,279 East 196th Street,10458,K-12 School,90,1911,103300,2,5,120.6,12461076.1,,4.62,K-12 School,,0,1510151.2,,6342200,,,,,,0,
3069650140,3188221,2401 Neptune Avenue,11224,K-12 School,76,1936,186000,1,3,89.9,16728373.1,,4.1,K-12 School,,0,2582201.6,,519100,,,,,,6665400.1,
3001880014,3001070,314 Pacific Street,11201,K-12 School,97,1957,109200,2,4,81.7,8924526.8,,3.64,K-12 School,,0,1659255.6,,128300,,,,,3140022,,
3032410037,3073752,800 Bushwick Avenue,11221,K-12 School,83,1960,123600,2,3,72.8,9003509.8,,3.37,K-12 School,,0,1530486.7,,99500,,,,,,3631745.5,
1017550001,1054276,2121 5th Avenue,10037,K-12 School,60,1949,81680,1,4,142.6,11651595.1,,7.68,K-12 School,,0,1207165.6,,467300,,,,,6509264.1,,
1019640012,1059526,425 West 123rd Street,10027,K-12 School,69,1921,160925,1,6,139.2,22402648.9,,6.83,K-12 School,,0,3308275.3,,1300,,,,,10514920,,
1016140021,1051584,1615 Madison Avenue,10029,K-12 School,91,1951,105725,1,3,78.8,8331887.7,,3.88,K-12 School,,0,1209895.3,,120100,,,,,3869000,,
1016930001,1052998,410 East 100th Street,10029,K-12 School,80,1925,138125,1,5,127.4,17591514.9,,4.91,K-12 School,,0,2591755.2,,7646699.9,,,,,,417174,
1019390011,1058808,222 West 134th Street,10030,K-12 School,95,1964,133325,1,3,69,9197052.1,,2.58,K-12 School,,0,1827467.2,,3294100,,,,,,0,
1016400139,1083184,176 East 115th Street,10029,K-12 School,81,1964,109300,2,3,124.5,13605060.1,,4.55,K-12 School,,0,2363833.6,,5226700.1,,,,,,,
2024110022,2001874,333 East 151st Street,10451,K-12 School,96,1931,282668,1,4,95,26844815.8,,4.59,K-12 School,,0,3840547.1,,112900,,,,,12417299.9,,
1019320010,1058671,250 West 127th Street,10027,K-12 School,97,1963,108100,1,3,70.7,7637921.1,,3.29,K-12 School,,0,1429218.6,,472000,,,,,2628291.9,,
2028270001,2007902,1865 Morris Avenue,10453,K-12 School,74,1938,136025,2,4,117.4,15963689.4,,6.09,K-12 School,,0,2384988,,160100,,,,,7948094.1,,
2024950100,2003022,1155 Cromwell Avenue,10452,K-12 School,81,1940,82925,1,3,129.4,10729266.3,,6.54,K-12 School,,0,1521479,,900,,,,,5327248,,
5077600001,5131697,555 Page Avenue,10307,K-12 School,44,1998,116525,1,3,184,21444732.5,,6.26,K-12 School,,0,5330908.2,,3930200.1,,,,,,345138,
5028880040,5043519,140 Palma Drive,10304,K-12 School,93,1975,129725,1,3,86.9,11277902.5,,3.2,K-12 School,,0,2281399.7,,3447399.7,,,,,,276138,
5037320006,5054213,421 Lincoln Avenue,10306,K-12 School,96,1955,55860,3,1,90.4,5049594,,3.91,K-12 School,,0,877945.1,,618000,,,,,,1402770,
5026340001,5107386,4108 Victory Boulevard,10314,K-12 School,91,1940,33660,2,2,110,3700975.7,,4.14,K-12 School,,0,687040.3,,1188400,,,,,,165600,
1009620097,1087298,Classified,10016,DCAS - Other - Lodging/Residential,,1910,480000,1,9,160.6,77088504.2,,7.07,,,0,6826729.6,,,41536871.2,,,,,,
5017060001,5107239,1860 Forest Avenue,10303,K-12 School,81,1932,118925,12,2,117.6,13987248.5,,4.32,K-12 School,,0,2693432.7,,4581399.8,,,,,,276000,
1019710001,1059645,499 West 133rd Street,10027,K-12 School,95,1962,114125,1,4,88,10039231.6,,3.92,K-12 School,,0,1864316.8,,197400,,,,,,3550463.9,
1015240023,1048492,1700 3rd Avenue,10128,K-12 School,98,1960,109325,1,3,71.2,7786115.4,,2.92,K-12 School,,0,1555872,,109500,,,,,,2278517.8,
2027930028,2007387,1691 Weeks Avenue,10457,K-12 School,40,1925,173789,3,5,114.1,19836475.9,,4.97,K-12 School,,0,3578505.5,,1316700,,,,,,6217727.5,
2031230003,2013142,2024 Mohegan Avenue,10460,K-12 School,90,1925,132575,3,5,97.2,12890765.3,,4.59,K-12 School,,0,1843844.9,,455300,,,,,,5561537.6,
2026150014,2004302,1260 Franklin Avenue,10456,K-12 School,40,1924,101669,2,5,159.3,16197935.6,,5.77,K-12 School,,0,2607586.9,,6491599.6,,,,,,0,
1017450005,1076434,Classified,10035,DCAS - Other - Lodging/Residential,,1988,65510,1,6,205.6,13470852.8,,7.75,,,0,2309241.6,,5520499.7,,,,,,,
2037860016,2025622,1794 East 172nd Street,10472,K-12 School,87,1911,100925,1,5,99,9987520.7,,3.5,K-12 School,,0,1879056.6,,3373599.9,,,,,,0,
2031880020,2014099,2424 Jerome Avenue,10468,K-12 School,73,1900,84080,1,3,136.4,11468059.8,,6.63,K-12 School,,0,1568428.2,,0,,,,,,5549531.9,
2026640001,2004772,811 East 149th Street,10455,K-12 School,95,1900,84080,1,4,79.7,6700897,,3.03,K-12 School,,0,1127324.8,,2287600.1,,,,,,386400.1,
1021110024,1062636,401 West 164th Street,10032,K-12 School,70,1930,115200,1,4,110.7,12752980.4,,4.31,K-12 School,,0,1602275.2,,5876000.2,,,,,,483000.2,
2059170140,2085869,660 West 236th Street,10463,K-12 School,78,1953,115325,2,3,102.1,11780424.2,,5.18,K-12 School,,0,1525846.4,,446300,,,,,5737215.9,,
2053130092,2072754,3041 Bruckner Boulevard,10461,K-12 School,73,1928,61200,2,4,150.9,9234199.3,,5.89,K-12 School,,0,1543861.7,,3130000.2,,,,,,689999.9,
1019400035,1058843,200-214 West 135th Street,10030,K-12 School,11,1924,89800,1,6,219.8,19737252.6,,7.35,K-12 School,,0,5022463.4,,3651000.3,,,,,,,
1000160220,1085459,201 Warren Street,10282,K-12 School,50,1997,114125,1,25,155.4,17738775.4,,5.2,K-12 School,,0,4219279.2,,3791999.9,,,,,,,
1000520001,1001037,100 Trinity Place,10006,K-12 School,15,1958,115125,1,10,213.2,24546018.8,,8.58,K-12 School,,0,4718113.7,,56900,8237405.8,,,,,,
1021670029,1076752,4360 Broadway,10033,K-12 School,39,1992,114821,3,3,152.4,17499584,,5.1,K-12 School,,0,4636225.6,,2923799.9,,,,,,0,
1021500030,1084201,3703 10th Avenue,10034,K-12 School,56,1992,114980,3,1,136.2,15657777,,4.48,K-12 School,,0,3694513.6,,3247799.9,,,,,,,
1009220008,1020419,345 East 15th Street,10003,K-12 School,90,1906,218562,1,5,106.5,23287630.7,,4.2,K-12 School,,0,3573046.6,,77700,8768736,,,,,,
2031860049,2014062,2246 Jerome Avenue,10453,K-12 School,97,1927,40310,1,2,92.4,3725923.3,,2.92,K-12 School,,0,984293.7,,500300,,,,,,,
2039480055,2041247,1560 Purdy Street,10462,K-12 School,78,1952,153725,2,3,111.8,17185819.8,,5.52,K-12 School,,0,2165391.7,,533700,,,,,8217901.7,,
5011350001,5026335,168 Hooker Place,10302,K-12 School,98,1931,40860,1,2,87.1,3560804.8,,3.03,K-12 School,,0,823793.3,,752400,,,,,,100740,
4091770023,4191296,84-40 101st Street,11418,K-12 School,46,2002,98346,2,4,142.6,14028945.1,,5.07,K-12 School,,0,3163606.2,,3573400,,,,,,207000,
4107560001,4230589,91-37 222nd Street,11428,K-12 School,68,1931,138275,2,5,110.7,15313714.3,,4.68,K-12 School,,0,2881092.7,,1656299.9,,,,,,3932999.8,
4124950065,4270045,126-10 Bedell Street,11434,K-12 School,97,1966,101175,5,3,88.8,8988413.5,,3.86,K-12 School,,0,1813546.3,,110300,,,,,2874885.9,,
4009710001,4021375,75-10 21st Avenue,11370,K-12 School,77,1953,74480,1,3,115.1,8573125.1,,4.31,K-12 School,,0,1499915.2,,2658200,,,,,,552000,
3081290060,3325418,845 East 96th Street,11236,K-12 School,55,2002,127200,1,3,151.9,19322706.7,,5.19,K-12 School,,0,4963777.6,,3751100.1,,,,,,0,
3032300027,3073462,1155 Dekalb Avenue,11221,K-12 School,84,1931,74830,1,4,106.4,7959649.2,,3.52,K-12 School,,0,2057436,,1358399.8,,,,,,,
3001200020,3000216,49 Flatbush Avenue Ext.,11217,K-12 School,97,1920,207775,2,9,80.3,16694005.9,,2.96,K-12 School,,0,3297356.7,,4996199.9,,,,,,597401.9,
4111510081,4240503,104-12 Springfield Boulevard,11429,K-12 School,64,1931,72260,2,3,116.9,8447201.2,,4.53,K-12 School,,0,1344328,,3431199.7,,,,,,276000,
3041550075,3327249,1 Wells Street,11208,K-12 School,80,1940,212400,2,5,121.2,25742504.2,,5.53,K-12 School,,0,4610294.2,,222900,,,,,9772072.1,,
3034420001,3080043,242 Cooper Street,11207,K-12 School,82,1973,147600,1,3,93.5,13801445.3,,3.78,K-12 School,,0,2243731.1,,4448899.8,,,,,,1518000,
3070510001,3189517,2929 West 30th Street,11224,K-12 School,99,1973,136800,2,3,58.4,7983821.6,,2.78,K-12 School,,0,1175092.8,,770899.9,,,,,,3105138.2,
3035200008,3081032,111 Bristol Street,11212,K-12 School,86,1967,171600,2,3,89.4,15333722.5,,4.2,K-12 School,,0,2769179.3,,132300,,,,,6066446.1,,
3017390011,3048508,700 Park Avenue,11206,K-12 School,83,1959,94800,2,3,90.6,8592805.6,,3.44,K-12 School,,0,1311572.8,,3847700,,,,,,0,
3034160001,3079027,125 Covert Street,11207,K-12 School,73,1960,188400,2,3,89.7,16892057.6,,4.55,K-12 School,,0,2328348.8,,297900,,,,,8315137.8,,
3068910001,3186626,8787 24th Avenue,11214,K-12 School,95,1967,183600,1,4,72.1,13245996.7,,3.34,K-12 School,,0,2309241.6,,273000,,,,,5104743.9,,
